idVaga,NomeVaga,Cidade,UF,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,DataPubli,Pesquisa
14986919,Data Scientist - Visão Computacional,Rio de Janeiro,RJ,A Combinar,1,2019-09-16,Profissional,Desenvolver produtos inovadores de inteligência artificial (IA); com habilidades técnicas para resolver problemas complexos e curiosidade para explorar quais problemas necessitam de solução. Ensino Superior; com Mestrado ou Doutorando em Inteligência Artificial; Sistemas de Apoio à Decisão; BI; DSS; Estatística ou afins. Experiência comprovada em algoritmos de visão computacional. Conhecimentos em algoritmos de inteligência artificial (implementação e uso). Domínio de Python e R. Conhecimentos de Tensorflow e SQL. Domínio de C/.NET. é um diferencial.,2019-08-19T20:59:59-0300,data scientist
15041317,Data Scientist,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Nós somos uma startup de tecnologia que facilita o fluxo de documentação cartorária e forense para grandes empresas. Nós temos dois anos de vida e já estamos somando investidores. Nosso crescimento é bastante acelerado. Na Docket a missão do data scientist será usar os dados à disposição da empresa para constantemente encontrar oportunidades de otimização para todas as áreas de negócio. Os data scientists darão suporte empírico e analítico às decisões mais importantes da empresa. Aqui na Docket você irá: Realizar a modelagem preditiva mediante técnicas de machine learning e data science Revisão e validação de modelos de rating e scoring e parâmetros de risco Apoio matemático ao negócio: desenvolvimento de algoritmos; estatística e probabilidade Gestão e desenvolvimento da área de Data Analytics and Modeling; interagindo com todas as áreas da empresa Garantir uma estruturação e uniformidade de todos os dados da empresa Dar acesso aos resultados; KPIs e Metas para todos os times; da forma mais clara possível; garantindo autonomia para drill downs e tomadas de decisão Você vai se encaixar bem se: Cursando ou formado em algum curso quantitativo (engenharia; estatística; ciência da computação; economia; matemática) Tiver experiência ou conhecimento acadêmico sólido Tiver Conhecimento em linguagens de programação de análise de dados (R; Python e SQL) Possuir conhecimento em tratamento estatístico de dados (data mining) Capacidade analítica apurada e para resolução de problemas Possuir conhecimento em bibliotecas de machine learning,2019-07-29T20:59:59-0300,data scientist
15252649,Data Scientist,Florianópolis,SC,"De R$ 7.001,00 a R$ 8.000,00",1,2019-09-16,Profissional,Responsável direto pela modelagem e descoberta da melhor combinação de técnicas e métodos para responder cada pergunta (que técnica usar; que variáveis internas e externas deverão ser buscadas e como extrair estes dados). Testar e decidir diferentes algoritmos de acordo com o comportamento das séries. Melhor entendimento das perguntas e estratégias de modelagem de dados; também haverá a possibilidade de contato com o cliente para validar parcialmente os resultados e melhorar o entendimento da demanda. Desenvolver cálculos matemáticos e linguagem de programação JAVA; PYTHON; R; Scala ou similares. Modelar algoritmos quantitativos (tais como árvore de decisão; algoritmos evolutivos; algoritmos de clustering). Desenvolver análises com técnicas avançadas de estatística. Utilizar estudos e fazer os testes em ferramentas e recursos de machine learning tais como Cortana Analytics; Azure Machine Learning; Watson. Analisar dados e obter informações. Desejável Ensino Superior em Tecnologia; Estatística; Matemática e afins. Conhecimentos de sistemas: CRM; Programação R; Programação Python; Inglês; pacote Office. Desejável graduação em Tecnologia; Estatística; Matemática e afins.,2019-07-22T20:59:59-0300,data scientist
15322421,Data Scientist,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Experiência em Machine Learning; Árvore de decisão; Análise Multivariada; Análise de dados categorizados; Text Mining e Redes Neurais Artificiais no R. Experiência de negócio no ramo varejista. Domínio em R ou Python. Atuar em modelagem estatística para análises descritivas e prescritivas; a partir de dados estruturados e; em especial; com dados não estruturados. Atuar em grandes volumes de dados. Vivência em variedades de linguagens de programação.,2019-08-05T20:59:59-0300,data scientist
15374457,Data Scientist - Cientista de Dados,Barueri,SP,A Combinar,3,2019-09-16,Profissional,Buscar novas ferramentas e técnicas para a melhoria contínua de nossos sistemas; Desenvolver tecnologias do zero se auxílio de ferramentas externas. Pesquisa e desenvolvimento de novas técnicas físicas e matemáticas para visão computacional. Construção de sistemas e tecnologias para carros autônomos. Construção de sistemas e tecnologias para reconhecimento facial; movimento e análise de intenção. Conhecimentos em machine learning (supervised and unsupervised); computer vision; deep learning; statistics; data visualization; and data modeling. Experiência com python e C / C++. Experiência com TensorFlow; Numpy; Scikit Learn; Pandas; Dlib; Seaborn e OpenCV (Somente para práticas e testes pois construimos com técnicas de visão computacionais próprias; do zero). Experiência em construção de tecnologias de visão computacional do Zero sem auxílio de Frameworks ou APIs externas. Experiência com infraestrutura Linux (para subir APIs nos Servers). Experiência BigData Analytics. Experiência com Bancos de Dados Não Relacionais (NoSql: Cassandra ScyllaDB; MongDB) . Experiência com construção de APIs e SDKs. Estar familiarizado com ferramentas de trabalho em equipe como VCS (Git). Experiência em treinamento de redes neurais.,2019-08-16T20:59:59-0300,data scientist
15374735,Data Scientist,Campinas,SP,A Combinar,1,2019-09-16,Profissional,Cientista de dados; será de sua responsabilidade o levantamento; análise e compilação de informações sobre os dados e projetos da empresa; fornecendo relatórios e modelos de previsão/sugestão; para fundamentar e possibilitar a tomada de decisões dentro dos projetos. Formação Superior: Engenharias; Matemática; Estatística; Computação ou áreas correlatas. Experiência compatível com a função; estatística e habilidade de comunicação.,2019-08-15T20:59:59-0300,data scientist
15417713,Data Scientist,São Paulo,SP,"De R$ 6.001,00 a R$ 7.000,00",1,2019-09-16,Profissional,Atuar em uma empresa de tecnologia; que desenvolve aplicações digitais. Conhecimento em AWS ML; AWS SageMaker; Hadoop; Python; - Conhecimento em Machine Learning; - Conhecimento em estatística e probabilidade.,2019-08-23T20:59:59-0300,data scientist
15424707,Analista de Business Intelligence,Brasilia,DF,A Combinar,1,2019-09-16,Profissional,O que acha de fazer parte do time da Wiz Estamos com uma vaga aberta para o nosso time! Para se candidatar; você precisa: Ter graduação completa em Ciência da Computação; Análise de Sistemas ou áreas correlatas. Ter experiência na área de Business Intelligence. Dominar inglês em nível intermediário. Desejável conhecimento em SQL Server; T-SQL; modelagem de dados e ETL. Ser organizado; ter pensamento estratégico e capacidade analítica. Como analista Business Intelligence; você irá: Realizar tratamento de dados. Criar e manter rotinas de gerenciamento de dados. Executar processos ETL e modelar dados.,2019-08-27T20:59:59-0300,data scientist
15441919,Data Scientist,Porto Alegre,RS,A Combinar,1,2019-09-16,Profissional,Análise e preparação de dados. Seleção; treinamento e teste de modelos de Machine Learning. Análise de resultados. Formação em Ciências da Computação ou Sistemas de Informação ou áreas correlatas. Conhecimento em Machine Learning. Conhecimento em métodos quantitativos; manipulação da base de dados (SQL). Conhecimento em sistemas de recomendação será um diferencial. Conhecimento Azure será um diferencial.,2019-08-29T20:59:59-0300,data scientist
15456781,Data Scientist,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Desenhar; arquitetar; planejar e analisar soluções para os problemas de negócio do cliente; Coordenar o desenvolvimento de projetos; preparação dos dados; até sua utilização pelo usuário final; passando pelo saneamento dos dados; análise exploratória; modelagem estatística e comunicação dos resultados para o cliente. Ser ponto focal dos projetos; delegando e executando as atividades; interação com o cliente. Garantir a qualidade do serviço; por meio de revisões e validações dos resultados e métodos desenvolvidos. Experiência em gestão de projetos; comunicação de resultados e análise de dados.Experiência em projetos em Python/R; Hadoop e Spark. Conhecimento em base de dados relacionais / não-relacionais. Conhecimento em PowerBI.,2019-09-02T20:59:59-0300,data scientist
15147969,Estágio em Data Science,Rio de Janeiro,RJ,"Até R$ 1.000,00",1,2019-09-16,Estagiário,Deverá estar cursando: Ensino Superior na área de Engenharia; Arquitetura de Dados;Física; Matemática; Matemática Aplicada; Estatística; Economia ou áreas correlatas. Olá! Somos a Spot Metrics. Uma empresa de tecnologia para o varejo offline que acredita que uma gestão baseada em dados e análise pode ter papel fundamental na re-invenção desse setor. Estamos procurando pessoas apaixonadas por estudar análise de dados; e que terão a missão de; pela primeira vez no Brasil; mapear profundamente o comportamento de consumo e suas jornadas. Entender o real impacto de uma comunicação personalizada nas sazonalidades do varejo e construir cenários um para um; para cada cliente. Se identificou Então vem com a gente! Apoiar o time de inteligência dentro das atividades; como estruturação de bancos de dados; análises estatísticas; modelagens estatísticas; criação; manutenção / atualização de relatórios / dashboards utilizando ferramentas de visualização de dados. Participação em projetos de estruturação de ambiente de dados; criação de processos para tomada de decisão; estabelecimento de rotinas produtivas; etc.. Diferencial gostar de análise. Ter pensamento lógico apurado e facilidade com matemática e estatística. Conhecer alguma linguagem de programação (R; Python; Julia; NoSQL; Spark; SQL; Hadoop). Gostar de aprender e ser pró-ativo.,2019-08-26T20:59:59-0300,data scientist
15349719,Estágio em Data Science,São Paulo,SP,A Combinar,1,2019-09-16,Estagiário,Deverá estar cursando: Ensino Superior em Ciências Exatas. Análise de dados: acesso a dados em bancos de dados padrão SQL like; tratamento de dados (conversões; transformações; preenchimento de dados nulos); análise descritiva de dados; observação de dados; entendimento de um problema de negócio. Modelagem Estatística: aplicação de modelagem matemática/estatística a problemas utilizando técnicas de aprendizagem não supervisionada e supervisionada; regressores e classificadores. Pesquisa de novos métodos aplicáveis aos problemas em questão. Implementação da modelagem através de ferramentas de mercado como R e Python; em ambiente de grande volumes de dados (otimização de performance). Manutenção e evolução de modelos; analisando a eficácia e eficiência das ações propostas com dados; avaliação de prioridade de modelos a serem atualizados e evoluídos com base no impacto e facilidade de implementação. Conhecimento de ferramentas de análise de dados; preferencialmente open source R ou Python. Conhecimento em manipulação de dados utilizando alguma linguagem SQL like. Conhecimento em abordagens de data science e machine learning em métodos supervisionados e não supervisionados. Habilidade analítica; saber correlacionar fatos; raciocínio lógico. Facilidade em se expressar analiticamente.,2019-08-09T20:59:59-0300,data scientist
15258272,Estágio em Business Intelligence,São Paulo,SP,"R$ 1.300,00",1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em Administração de Empresas; Engenharia; Matemática; Estatística ou áreas correlatas. Inclusão e análise de metas. Cálculo de indicadores de área. Auxílio na definição de metas e indicadores da empresa. Participação em reuniões de resultados. Coletar dados de várias plataformas; assegurando a sua integridade; disponibilidade e confiabilidade. Alinhamento de KPIs e visualizações estratégicas com diversos times. Conhecimento em Excel avançado (mandatório).,2019-07-26T20:59:59-0300,de emprego
15262591,Estágio na área de Business Intelligence - BI,São Paulo,SP,"De R$ 1.001,00 a R$ 2.000,00",1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em Data Science; Big Data & BI; Ciências da Computação; Matemática ou Estatística. Estruturar e acompanhar métricas da vida dos clientes. Analisar potencial de mercado: market sizing e concorrência. Analisar custo operacional por produto. Direcionar decisões de pricing. Desenvolver reports com insights que suportem a visão estratégica da empresa. Perfil analítico; senso de dono; espírito de equipe; proatividade; organização e curiosidade intelectual.,2019-07-24T20:59:59-0300,de emprego
15321622,Estágio - Business Intelligence,Belo Horizonte,MG,A Combinar,1,2019-09-16,Profissional,Desenvolver dashboards e Ajudar no desenvolvimento de scripts de integração para alimentar um armazém de dados. Conhecimento em Tableau BI; Power BI ou outro software voltado para Business Intelligence. Ensino Superior da área de engenharia ou computação para auxiliar na área de Business.,2019-08-05T20:59:59-0300,de emprego
15327103,Estágio na área de Business Intelligence,Sorocaba,SP,A Combinar,1,2019-09-16,Profissional,Irá atuar na área de inteligencia de mercado e controle de dados; análise de resultados de campanhas; melhoria contínua dos códigos e processos de extração e geração de leads. Estudo e modelagem gerencial de dados. Desenvolverá conhecimentos e atuação em programação de banco de dados (SQL ou PL/SQL). Ensino Superior Cursando em Engenharias; Estatística; Matemática; Ciências da Computação ou Análise e Desenvolvimento de Sistemas.,2019-08-06T20:59:59-0300,de emprego
15346755,Estágio na área de Business Intelligence,Porto Alegre,RS,A Combinar,1,2019-09-16,Profissional,Entrar no mundo dos dados. Manipulação de dados. Geração de insights através de dados; fornecer informações aos diversos times da Warren.Auxiliar nas tomadas de decisão de produto. Consultas em banco de dados.Construção de dashboards e reports.Conhecimentos em linguagem de banco de dados no-SQL. Conhecimento de lógica de programação.Conhecimentos básicos em linguagem de banco de dados SQL.Conhecimento em Excel. Ensino Superior.,2019-08-09T20:59:59-0300,de emprego
15362324,Estágio na área de Business Intelligence,Belo Horizonte,MG,A Combinar,1,2019-09-16,Profissional,Aperfeiçoar o seu conhecimento teórico com práticas em BI atuando com a seguintes frentes: ETL SSIS e DataStage; Ferramentas de BI: Power BI; QlikView; Qlik Sense e Tableau; Modelagem relacional e dimensional;Linguagem T-SQL; Big Data. Ter cursado as disciplinas relacionadas à lógica de programação e banco de dados. Ensino Superior em Ciência da Computação; Sistemas de Informação; Engenharia de Computação e afins.,2019-08-13T20:59:59-0300,de emprego
15369284,Estágio na área de Business Intelligence,São Paulo,CE,A Combinar,1,2019-09-16,Profissional,Apoiar no desenvolvimento da infraestrutura do nosso data lake e dw; criar etls para extração e ingestão de dados dos sistemas legados e apis; desenvolver novas funcionalidades e alterar funcionalidades existentes; desenvolver um ambiente de infraestrutura de dados com qualidade e performance para apoiar toda a equipe de cientistas de dados e analistas; fazer análises e acompanhamentos de indicadores para apoiar as estratégias a serem tomadas. Conhecimento em alguma ferramenta de análise como power BI; SQL e/ou alguma linguagem de programação será um diferencial. Ensino Médio completo.,2019-08-14T20:59:59-0300,de emprego
15377647,Estágio na área de Business Intelligence,São Paulo,SP,"R$ 1.200,00",1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em Sistema da Informação. Mapear informações; auxiliar na preparação de materiais. Participação na atualização e aperfeiçoamento de dashboards. Apoio nas tarefas administrativas da área. Experiência com alguma plataforma de Data Viz (Tableau; Power BI; Data Studio). Conhecimento em Excel Avançado (VBA).,2019-08-16T20:59:59-0300,de emprego
15415969,Estágio na área de Business Intelligence,Rio de Janeiro,RJ,A Combinar,1,2019-09-16,Profissional,Acompanhar os resultados de ações com base em métricas. Apoiar na captação e estruturação de dados. Auxiliar na criação de KPIs. Interesse em estatística e métricas. Desejável conhecimento em SQL. Ensino Superior Cursando  Tecnologia da Informação ou áreas correlatas,2019-08-23T20:59:59-0300,de emprego
15445313,Estágio na área de Business Intelligence,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Olá! Que tal fazer parte de um time que valoriza a diversidade; que não descansa até alcançar as metas; com uma galera criativa; comprometida e doida por resolução de problemas Topa Trabalhamos num ambiente de incertezas; sem respostas prontas; com muitos desafios; aprendizado e espaço para quebrar a cabeça criando soluções inovadoras! É isso que nos motiva; queremos pessoas apaixonadas por isso! Onde você nos ajudará com a criação de dashboards; relatórios inteligentes; implantação de KPIs; scorecards e outros artefatos OLAP; além de melhorias em consultas e rotinas de extração de dados. Levantará com o público dos relatórios; novas demandas e melhorias necessárias para apoiar a tomada de decisão segura e bem embasada. O que precisamos que você conheça: Ninja em PL / SQL; T-SQL; Excel; banco de dados relacionais e modelagem de dados. Ótimos conhecimentos em QlickView; Python; lógica de programação e habilidade com cálculos. Precisamos que você tenha alta capacidade analítica e raciocínio lógico; gostar de solucionar problemas; ter boa comunicação e curtir interagir com as diferentes áreas de negócios da empresa. Ensino Superior em Data Science; Big Data & BI; Ciências da Computação; Matemática ou Estatística.,2019-08-29T20:59:59-0300,de emprego
15295823,Estágio na área de Marketing e Business Intelligence,Diadema,SP,"R$ 1.500,00",1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em Marketing ou Engenharia de Produção. Atuar na coleta de informações de mercado (prospects; leads e clientes) para criação / manutenção do banco de dados que alimentará o processo de vendas da empresa. Analisar estratégias de prospecção; qualificação e gerenciamento de leads e oportunidade. Realizar atualização de sistemas com informações relevantes sobre oportunidades em prospecção. Apresentar tecnicamente via contato telefônico o serviço / produto aos leads. Auxiliar na elaboração de propostas. Interesse em trabalhar com estratégia de mercado e marketing. Habilidade em pacote Office; principalmente com Excel e PowerPoint. Conhecimento em marketing digital e funil de vendas. Inglês intermediário.,2019-07-30T20:59:59-0300,de emprego
15349567,Estágio na área BI,Barueri,SP,A Combinar,1,2019-09-16,Profissional,Manuseio de informações em banco de dados. Extração de dados para confecção de relatórios. Análise e Cruzamento de dados para estudos da área. Conhecimento em Excel nível intermediário. Conhecimento em SAS e SQL. Conhecimento em GA; Facebook Insights. Ensino Superior cursando em Estatística; Matemática; Sistemas da Informação/TI; Engenharia ou comunicação; desde que tenha habilidade com cálculos.,2019-08-09T20:59:59-0300,de emprego
15357449,Estágio na área de Business Intelligence - CRM,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Raciocínio analítico apurado para extrair e analisar dados. Facilidade com análises cruzando diversas informações. Facilidade em estabelecer relações interpessoais. Lidar com vários assuntos ao mesmo tempo. Boa comunicação escrita e verbal. Proatividade; curiosidade; agilidade e comprometimento. Senso de urgência / compromisso. Conhecimento em SQL Server e Integração de sistemas. Conhecimentos em ferramentas de CRM e Business Intelligence; análise de KPIs e report de resultados.Ensino Superior em Administração de Empresas; Ciência da Computação; Sistema da Informação; entre outros. Suprir as demandas da equipe de vendas no que diz respeito a utilização do Sistema CRM e apoiar na análise e solução dos problemas. Administrar os documentos de processos da área; revisão dos tutoriais e arquivamento nas pastas na rede. Interface com as áreas Administração de Vendas; Comercial e Marketing para garantir o processo de atualização; tratamento qualitativo da base de dados. Acompanhamento diário de Vendas; cadastro de contas e atualizações. Análise de dados e geração de relatórios. Estudo e desenvolvimento da plataforma CRM (pesquisas; customizações; integrações; treinamentos para usuários).,2019-08-12T20:59:59-0300,de emprego
15364536,Estágio em BI,São Paulo,SP,"De R$ 1.001,00 a R$ 2.000,00",1,2019-09-16,Profissional,O(a) estagiário(a) irá trabalhar em uma equipe dinâmica; realizando entregas ágeis de BI; de ponta a ponta; para grandes clientes. Estas entregas irão desenvolver e desafiar as habilidades de programação e manipulação de dados do(a) estagiário(a) em um ambiente de dados híbrido relacional noSQL. Essencial: Prática de programação (Independente de linguagem). Conhecimento de banco de dados relacional (Qualquer um baseado em SQL). Capacidade analítica (solucionar problemas através de algoritmos e visualizações). Diferencial: Domínio de linguagem Java ou Javascript. Prática em SQL. Experiência em visualização de dados e prática em bancos NoSQL. Ensino Superior em Ciência da Computação; Análise de Sistemas; Análise de Sistemas a partir do 5º período de faculdade.,2019-08-13T20:59:59-0300,de emprego
15390716,Estágio em Desenvolvedor Web/SQL,Porto Alegre,RS,"De R$ 1.001,00 a R$ 2.000,00",1,2019-09-16,Profissional,Buscamos estudante para auxiliar no desenvolvimento de aplicações de negócios na área de Business Intelligence; construção e manutenção de processos de carga (ETL) e aplicações de BI. Desejável: Conhecimento em SQL e Lógica de programação. Requisitos Comportamentais: Organização; dinamismo; pró-atividade; com bom relacionamento interpessoal. Formação: Cursando superior em Análise e Desenvolvimento de Sistemas ou áreas afins a partir do 4° semestre.,2019-08-19T20:59:59-0300,de emprego
15407762,Estágio na área de Inteligência de Mercado,São Paulo,SP,"R$ 1.000,00",1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em Administração de Empresas; Marketing; Gestão de Informação ou Co-relatas. Elaborar pesquisas de tendência de mercado. Desenvolver relatórios com indicadores de performance. Contribuir para automatização e otimização de processos e relatórios. Utilizar ferramentas de BI. Competências técnicas: Raciocínio lógico. Habilidade na análise básica de números de evolução. Conhecimento em estatísticas. Desejável conhecimento em sistema LINX; Excel e Access intermediário. Conhecimento em Business Intelligence.,2019-08-22T20:59:59-0300,de emprego
15409451,Estágio na área de Inteligência de Negócios,Porto Alegre,RS,"Até R$ 1.000,00",1,2019-09-16,Profissional,Auxiliar na captação; organização e analise de informações de desempenho. prover subsídios; por meio de geração e confecção de relatórios estratégicos. auxiliar na construção de reports e apresentações para clientes e diretoria; auxiliar na organização e análise/cruzamento com base de dados; acompanhamento dos kpi´s; gerar consultas; relatórios e dashboards no bi; monitorar resultados através de indicadores e relatórios no b.i; suporte no desenvolvimento de relatórios estratégicos; para a tomada de decisões de portfólio e precificação dos produtos dos nossos clientes; análise e interpretação de grandes bases de dados secundários necessário inglês intermediário. Ensino Superior,2019-08-22T20:59:59-0300,de emprego
15409538,Estágio na área de BI,Belo Horizonte,MG,"Até R$ 1.000,00",1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em engenharias; economia; banco de dados e tecnologias. A partir do 5º período. Programa de estágio para a área de Business Intelligence. Engloba cursos como engenharias; economia; banco de dados e tecnologias.,2019-08-22T20:59:59-0300,de emprego
15409712,Estágio em Tecnologia da Informação - Business Intelligence e Analytics,Belo Horizonte,MG,"R$ 998,00",1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em Tecnologia da Informação. Principais atividades: Atualização de informações do site da empresa. Pesquisa na internet e sistemas específicos para o levantamento de dados e informações para tomada de decisões. Captação e cadastramento de dados relevantes para análises de tendências de mercado. Fomento e pesquisa de banco de dados disponíveis para área imobiliária. Consolidação de números; informações para verificação de resultados alcançados pela empresa. Análise de investimentos; oferecendo conhecimentos especializados para a tomada de decisão e aquisição de imóveis para locação e venda. Realização de Análise Google de tendências de mercado. Facilidade para trabalhar e correlacionar números; para geração de informações para a tomada de decisão. Conhecimento em Análise de investimento. Domínio de Informática; banco de dados; tendências de mercado; Anúncio Google. Desejável: Conhecimentos em análises de cenários e informações de mercado imobiliário. Perfil Comportamental; concentração; detalhismo; foco no resultado; atenção aos detalhes; raciocínio lógico - matemático; disciplina; organização; gerenciamento do tempo e tranquilidade. Desejáveis: Boa comunicação (oral; escrita e ouvir); relacionamento interpessoal e saber trabalhar em equipe.,2019-08-23T20:59:59-0300,de emprego
15462904,Estágio de BI,Porto Alegre,RS,A Combinar,1,2019-09-16,Profissional,Acompanhar e apoiar na criação de relatórios; modelos de visão de negócio; entrevistas com o usuário para a visão de negócio dentro da área de BI/DBM; envolvendo o desenvolvimento e construção de rotinas utilizando as bases de dados existentes. Prestar apoio à definição e à formalização de solicitações envolvendo novos sistemas/produtos; identificando necessidades; garantindo a aderência do projeto junto aos padrões da empresa. Acompanhar as atividades realizadas pelos clientes internos; identificando inconsistências e propondo correções; melhorias e novas funcionalidades aos sistemas. Compreender as necessidades das áreas; definir e desenvolver as soluções de BI. Construir soluções de ETL; aplicando melhores práticas. Extrair e processar informações; dos diversos bancos de dados; gerando relatórios ou arquivos; com o objetivo de auxiliar na construção de indicadores para tomada de decisão. Ter conhecimento em consulta de banco de dados. Ter conhecimento em lógica de programação. Interesse em aprender e trabalhar com análise de dados (BI). Estar cursando Ensino Superior em cursos da área de Tecnologia.,2019-09-03T20:59:59-0300,de emprego
15116659,Estágio na área de Tecnologia da Informação,João Pessoa,PB,A Combinar,1,2019-09-16,Profissional,Deverá estar cursando: Ensino na área de Tecnologia da Informação ou data science. Atuar na área de TI apoiando análise e extração de dados voltados para BI.,2019-08-28T20:59:59-0300,de emprego
15124764,Estagiário de Produto e Conversão,Fortaleza,CE,A Combinar,1,2019-09-16,Profissional,Cursando 1º ano Deverá estar cursando: Cursando Superior em Engenharia; Estatistica; Matemática; Economia ou áreas afins. Acompanhar e analisar os indicadores da área e definir estratégias para melhoria dos resultados. Análises de viabilidade e estudo de mercado. Estudos em machine learning; data analytics; data visualization. Analisar e propor melhorias nas rotinas operacionais; visando a otimização da operação do setor. Interagir com as áreas de desenvolvimento para aprimorar soluções e modificações em produtos do portfólio. Conhecimento intermediário em Excel. Desejável experiência em BI; como Power Bi e Tableau; e ferramentas de programação; como R e Python. Experiência em empresa júnior será um diferencial,2019-08-20T20:59:59-0300,de emprego
15136243,Analista de Processamento de Dados Júnior,Curitiba,PR,"R$ 2.280,58",1,2019-09-16,Profissional,Realização de desenvolvimento; manutenção de sistemas gerenciador de banco de dados; auxiliar na geração de relatórios e processamentos no banco de dados. Superior completo em Ciência da Computação; Sistemas da Informação ou áreas correlatas. Conhecimento em banco de dados PostgreSQL. Conhecimento em linguagem de programação para banco de dados PLSQL. Experiência em sistemas operacionais Linux. Facilidade em integração com equipe. Suporte a usuários através de Tickets. Noções de Data Warehouse e Business Intelligence; criação de procedures / functions.,2019-08-14T20:59:59-0300,de emprego
15334861,Estágio na área de Inteligência de Mercado,São Paulo,SP,A Combinar,1,2019-09-16,Profissional,Desenvolver relatórios com indicadores de performance. Interpretar dados e realizar análises de performance. Atuar com softwares de pesquisa de mídia. Contribuir para automatização e otimização de processos e relatórios. Utilizar ferramentas de BI. Alimentar os principais relatórios semanais e mensais de performance da empresa. Inglês Avançado. Excel Avançado. Diferencial: conhecimento em Tableau; SQL; Power BI; VBA; Access. Ensino Superior em Economia; Estatística; Matemática; Administração ou Marketing.,2019-08-07T20:59:59-0300,de emprego
15365329,Estágio na área Financeira,Belo Horizonte,MG,"De R$ 1.001,00 a R$ 2.000,00",1,2019-09-16,Profissional,Deverá estar cursando: Superior em Administração ou Economia. Consolidação e análise de bases de dados de clientes. Elaboração de apresentações PowerPoint; preparação de paper sobre análise de mercado e preparação de relatórios e dashboards. Conhecimentos intermediários em Excel; PowerPoint e Power BI. Desejado conhecimento em SQL.,2019-08-14T20:59:59-0300,de emprego
15374239,Estágio em Publicidade e Propaganda,São Paulo,SP,"De R$ 2.001,00 a R$ 3.000,00",2,2019-09-16,Profissional,Deverá estar cursando: Cursando 2º ou 3º ano de Publicidade e Propaganda. Atuar em social media e projetos de business intelligence; produção de fotos; interação e postagens. Conhecimentos gerais; alto nível de responsabilidade e aberta novos desafios.,2019-08-15T20:59:59-0300,de emprego
15387424,Estágio na área de Tecnologia da Informação/ Engenharia da Computação,Goiania,GO,A Combinar,1,2019-09-16,Profissional,Atuar na área de tecnologia; trabalhando em análise; desenvolvimento e infraestrutura. Conhecimentos em redes (LAN; DHCP; DNS; protocolos de roteamento). Conhecimentos em Windows Server. Conhecimentos em Sistemas Operacionais Windows; Linux e MacOS. Conhecimento básico de infraestrutura em datacenter. Inglês Técnico (desejável fluência). Conhecimentos de linguagem de programação (preferencialmente Java). Conhecimentos em Sistemas Operacionais Windows; Linux e MacOS. Conhecimentos em BI (Business Intelligence). Conhecimentos básicos em HTML 5; CSS; JavaScript. Conhecimentos básicos em Banco de Dados. Ensino Superior na área de Tecnologia.,2019-08-19T20:59:59-0300,de emprego
15414617,Estágio na área Financeira,Cotia,SP,"R$ 1.350,00",1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em Ciências Contábeis; Administração ou Gestão Financeira. O Estagiário será treinado para desenvolver os relatórios de BI no Qlikview; organizar documentos; classificar e lançar dados contábeis.,2019-08-26T20:59:59-0300,de emprego
15448176,Estágio em Estatística,Rio de Janeiro,RJ,"R$ 1.000,00",1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em Estatística. Auxiliar em projetos de análise de dados para várias empresas. Noções em ciências de dados; big data e áreas relacionadas. Inglês intermediário para leitura. Excel Intermediário. Diferencial: Noções de Linguagem Python ou R. Noções das ferramentas Power BI. Noções de Cloud Computing. Linguagem de programação (Pascal; C; C#; Java; Node JS ou Python).,2019-08-30T20:59:59-0300,de emprego
15472291,Estágio em Engenharia,Curitiba,PR,A Combinar,1,2019-09-16,Profissional,Elaborar indicadores no Power BI. Realizar manutenção e desenvolvimento do sistema WEB. Desenvolver sistemas auxiliares para integração com banco de dados. Automatizar arquivos em Excel para VBA. Conhecimentos: Javascript; Jquery; PHP; AJAX; C# e SQL. Cursando a partir do 4º período Engenharia da Computação e/ou Ciência da Computação.,2019-09-04T20:59:59-0300,de emprego
15229685,Estágio na área de Inteligência Comercial,Fortaleza,CE,A Combinar,1,2019-09-16,Profissional,Deverá estar cursando: Ensino Superior em Gestão Comercial; Marketing; Administração; Engenharia ou Análise de Sistemas. Contribuir com os times de vendas e marketing na visualização dos dados para a tomada de decisão mais assertiva. Auxiliar na modelagem e atualização de dados e BI. Apoiar a criação e manutenção de métricas; dashboards e relatórios estratégicos dos times de marketing e vendas. Paixão por números; métricas; relatórios e dados. Conhecimento avançado em Excel. Conhecimento em gestão de funil em marketing e vendas. Noções de programação.,2019-07-31T20:59:59-0300,de emprego
